step,loss
08198,5.8031
08199,5.8051
08200,5.7980
08201,5.7966
08202,5.7994
08203,5.7914
08204,5.7952
08205,5.7985
08206,5.7907
08207,5.7894
08208,5.8013
08209,5.7940
08210,5.7935
08211,5.7941
08212,5.8061
08213,5.8079
08214,5.8000
08215,5.7971
08216,5.8066
08217,5.8053
08218,5.8028
08219,5.8113
08220,5.8015
08221,5.7924
08222,5.7991
08223,5.7969
08224,5.7979
08225,5.7973
08226,5.7966
08227,5.8041
08228,5.7981
08229,5.7938
08230,5.7990
08231,5.7968
08232,5.8005
08233,5.7954
08234,5.7958
08235,5.7897
08236,5.7910
08237,5.7949
08238,5.8003
08239,5.8084
08240,5.8103
08241,5.8078
08242,5.7973
08243,5.7993
08244,5.7995
08245,5.7970
08246,5.7938
08247,5.8001
08248,5.8052
08249,5.8092
08250,5.7984
08251,5.7964
08252,5.7906
08253,5.8009
08254,5.7909
08255,5.7921
08256,5.7939
08257,5.7886
08258,5.7874
08259,5.7990
08260,5.8007
08261,5.8020
08262,5.7917
08263,5.7884
08264,5.7937
08265,5.7990
08266,5.7994
08267,5.8023
08268,5.8043
08269,5.8041
08270,5.8029
08271,5.7976
08272,5.8045
08273,5.8024
08274,5.8110
08275,5.8146
08276,5.8059
08277,5.8047
08278,5.7952
08279,5.7949
08280,5.7933
08281,5.7929
08282,5.7949
08283,5.7911
08284,5.7978
08285,5.7959
08286,5.7941
08287,5.7989
08288,5.7938
08289,5.7985
08290,5.7944
08291,5.7977
08292,5.7993
08293,5.7927
08294,5.7984
08295,5.7950
08296,5.7951
08297,5.8005
08298,5.7955
08299,5.7992
08300,5.7954
08301,5.7992
08302,5.8009
08303,5.7980
08304,5.7961
08305,5.7945
08306,5.7960
08307,5.7928
08308,5.8010
08309,5.8003
08310,5.7943
08311,5.7930
08312,5.8009
08313,5.8083
08314,5.8126
08315,5.8089
08316,5.8054
08317,5.8103
08318,5.7992
08319,5.8029
08320,5.7897
08321,5.7978
08322,5.7938
08323,5.7965
08324,5.8193
08325,5.8105
08326,5.8059
08327,5.7939
08328,5.7940
08329,5.7968
08330,5.7948
08331,5.7984
08332,5.7952
08333,5.7948
08334,5.7995
08335,5.7984
08336,5.7929
08337,5.7895
08338,5.7982
08339,5.7996
08340,5.8159
08341,5.8205
08342,5.8004
08343,5.8007
08344,5.8037
08345,5.7946
08346,5.8038
08347,5.7983
08348,5.8043
08349,5.8048
08350,5.7986
08351,5.7993
08352,5.7975
08353,5.7991
08354,5.7977
08355,5.7944
08356,5.7994
08357,5.8002
08358,5.7937
08359,5.7975
08360,5.7948
08361,5.7896
08362,5.7944
08363,5.7947
08364,5.7944
08365,5.7986
08366,5.7975
08367,5.7960
08368,5.7933
08369,5.8007
08370,5.7921
08371,5.7933
08372,5.7973
08373,5.7891
08374,5.7945
08375,5.7978
08376,5.8073
08377,5.8045
08378,5.7911
08379,5.7990
08380,5.8033
08381,5.8015
08382,5.7971
08383,5.8051
08384,5.8078
08385,5.7977
08386,5.7951
08387,5.7920
08388,5.7964
08389,5.8019
08390,5.8002
08391,5.8032
08392,5.8036
08393,5.7915
08394,5.7883
08395,5.7910
08396,5.7971
08397,5.7962
08398,5.7931
08399,5.7908
08400,5.7914
08401,5.8017
08402,5.7967
08403,5.7942
08404,5.8026
08405,5.8039
08406,5.8076
08407,5.8000
08408,5.7873
08409,5.7927
08410,5.7850
08411,5.7993
08412,5.7985
08413,5.8021
08414,5.8055
08415,5.7993
08416,5.7982
08417,5.7988
08418,5.7941
08419,5.7921
08420,5.7941
08421,5.8029
08422,5.7962
08423,5.7974
08424,5.7932
08425,5.7937
08426,5.7917
08427,5.8015
08428,5.8016
08429,5.8005
08430,5.8035
08431,5.8099
08432,5.7952
08433,5.7945
08434,5.7995
08435,5.7931
08436,5.7939
08437,5.7973
08438,5.8001
08439,5.8055
08440,5.8033
08441,5.7954
08442,5.7899
08443,5.7905
08444,5.7964
08445,5.8079
08446,5.8094
08447,5.8005
08448,5.7978
08449,5.7930
08450,5.7997
08451,5.8067
08452,5.7919
08453,5.7968
08454,5.7971
08455,5.8008
08456,5.7975
08457,5.7932
08458,5.7986
08459,5.7941
08460,5.7968
08461,5.7937
08462,5.7917
08463,5.7956
08464,5.7920
08465,5.7944
08466,5.7929
08467,5.7974
08468,5.7976
08469,5.7998
08470,5.8006
08471,5.7960
08472,5.8015
08473,5.7904
08474,5.7959
08475,5.8032
08476,5.7982
08477,5.8028
08478,5.8116
08479,5.8022
08480,5.8064
08481,5.8003
08482,5.7967
08483,5.8098
08484,5.8091
08485,5.8035
08486,5.7993
08487,5.7965
08488,5.7938
08489,5.7973
08490,5.8009
08491,5.7928
08492,5.8077
08493,5.7999
08494,5.8006
08495,5.7946
08496,5.7991
08497,5.8061
08498,5.7981
08499,5.7974
08500,5.8004
08501,5.7997
08502,5.8051
08503,5.7956
08504,5.7902
08505,5.7946
08506,5.7885
08507,5.7979
08508,5.7932
08509,5.7968
08510,5.7992
08511,5.8031
08512,5.7978
08513,5.8055
08514,5.8006
08515,5.7953
08516,5.7962
08517,5.7943
08518,5.8004
08519,5.7917
08520,5.7964
08521,5.7943
08522,5.7992
08523,5.7969
08524,5.8065
08525,5.7977
08526,5.7958
08527,5.7970
08528,5.8022
08529,5.7924
08530,5.7911
08531,5.7971
08532,5.8053
08533,5.8058
08534,5.8216
08535,5.8184
08536,5.8081
08537,5.8014
08538,5.7876
08539,5.8004
08540,5.7973
08541,5.7991
08542,5.7940
08543,5.7983
08544,5.7921
08545,5.7914
08546,5.7894
08547,5.7973
08548,5.7949
08549,5.7969
08550,5.7885
08551,5.7988
08552,5.7954
08553,5.7931
08554,5.8018
08555,5.7935
08556,5.8027
08557,5.7988
08558,5.7931
08559,5.7946
08560,5.7921
08561,5.7886
08562,5.7982
08563,5.8031
08564,5.7976
08565,5.7924
08566,5.7919
08567,5.7926
08568,5.7950
08569,5.8000
08570,5.7932
08571,5.8085
08572,5.8069
08573,5.7956
08574,5.7956
08575,5.7914
08576,5.7989
08577,5.7971
08578,5.7940
08579,5.7968
08580,5.7974
08581,5.7988
08582,5.7950
08583,5.8024
08584,5.8100
08585,5.7961
08586,5.8026
08587,5.7990
08588,5.8027
08589,5.7949
08590,5.7975
08591,5.7932
08592,5.7894
08593,5.7945
08594,5.8078
08595,5.7965
08596,5.7986
08597,5.7928
08598,5.7926
08599,5.7873
08600,5.7898
08601,5.7930
08602,5.7905
08603,5.7983
08604,5.8003
08605,5.7967
08606,5.8017
08607,5.7939
08608,5.7906
08609,5.7965
08610,5.7971
08611,5.7900
08612,5.8026
08613,5.8111
08614,5.8036
08615,5.8021
08616,5.8064
08617,5.8103
08618,5.8058
08619,5.8063
08620,5.8061
08621,5.7914
08622,5.7891
08623,5.7966
08624,5.8059
08625,5.7920
08626,5.7887
08627,5.7872
08628,5.7934
08629,5.8025
08630,5.8004
08631,5.7965
08632,5.7953
08633,5.7912
08634,5.7974
08635,5.8052
08636,5.8017
08637,5.8029
08638,5.7948
08639,5.7993
08640,5.7942
08641,5.8002
08642,5.7920
08643,5.7912
08644,5.7893
08645,5.7836
08646,5.7946
08647,5.7899
08648,5.7822
08649,5.7889
08650,5.7907
08651,5.7961
08652,5.8060
08653,5.7986
08654,5.7900
08655,5.7990
08656,5.7924
08657,5.7883
08658,5.7956
08659,5.8007
08660,5.7985
08661,5.7984
08662,5.7952
08663,5.8020
08664,5.7905
08665,5.7913
08666,5.7939
08667,5.8102
08668,5.7992
08669,5.7923
08670,5.7929
08671,5.7945
08672,5.7915
08673,5.7880
08674,5.7936
08675,5.7948
08676,5.7936
08677,5.7900
08678,5.7982
08679,5.7985
08680,5.8005
08681,5.7980
08682,5.8037
08683,5.7998
08684,5.7966
08685,5.7990
08686,5.8004
08687,5.8052
08688,5.8129
08689,5.7937
08690,5.8004
08691,5.8047
08692,5.7944
08693,5.7966
08694,5.7946
08695,5.7895
08696,5.7900
08697,5.7962
08698,5.7980
08699,5.7994
08700,5.7987
08701,5.7851
08702,5.7897
08703,5.7900
08704,5.7892
08705,5.8014
08706,5.7976
08707,5.8006
08708,5.8011
08709,5.7971
08710,5.7938
08711,5.8039
08712,5.8027
08713,5.8024
08714,5.8038
08715,5.8012
08716,5.8046
08717,5.7977
08718,5.7923
08719,5.7952
08720,5.7918
08721,5.7942
08722,5.7880
08723,5.7997
08724,5.7939
08725,5.7960
08726,5.7918
08727,5.7864
08728,5.7900
08729,5.7980
08730,5.7973
08731,5.8009
08732,5.7957
08733,5.7931
08734,5.7991
08735,5.7968
08736,5.7981
08737,5.7983
08738,5.7934
08739,5.7930
08740,5.7972
08741,5.7951
08742,5.8039
08743,5.7974
08744,5.8055
08745,5.8179
08746,5.8025
08747,5.8026
08748,5.7982
08749,5.7949
08750,5.7976
08751,5.7944
08752,5.7911
08753,5.7979
08754,5.7909
08755,5.7992
08756,5.7987
08757,5.8156
08758,5.8023
08759,5.7957
08760,5.7947
08761,5.8015
08762,5.7997
08763,5.8027
08764,5.8006
08765,5.7979
08766,5.7997
08767,5.8101
08768,5.7901
08769,5.7909
08770,5.7979
08771,5.7881
08772,5.7929
08773,5.7919
08774,5.7990
08775,5.7955
08776,5.7995
08777,5.7887
08778,5.7943
08779,5.7967
08780,5.7924
08781,5.7980
08782,5.7864
08783,5.7962
08784,5.7945
08785,5.8010
08786,5.7984
08787,5.7947
08788,5.7924
08789,5.7910
08790,5.7924
08791,5.7970
08792,5.7942
08793,5.7954
08794,5.7964
08795,5.7927
08796,5.7955
08797,5.7964
08798,5.7992
08799,5.8006
08800,5.8003
08801,5.7871
08802,5.7901
08803,5.7968
08804,5.8018
08805,5.7937
08806,5.7974
08807,5.7894
08808,5.7917
08809,5.7928
08810,5.7941
08811,5.7966
08812,5.7952
08813,5.7910
08814,5.7896
08815,5.8031
08816,5.8011
08817,5.8010
08818,5.7992
08819,5.7947
08820,5.7937
08821,5.7959
08822,5.7860
08823,5.8063
08824,5.7941
08825,5.8032
08826,5.8013
08827,5.8079
08828,5.8160
08829,5.8089
08830,5.8063
08831,5.7922
08832,5.7958
08833,5.8067
08834,5.7877
08835,5.7957
08836,5.7998
08837,5.8028
08838,5.7996
08839,5.7965
08840,5.8057
08841,5.7897
08842,5.7931
08843,5.7937
08844,5.7861
08845,5.7924
08846,5.8031
08847,5.8121
08848,5.7999
08849,5.7954
08850,5.7929
08851,5.7917
08852,5.7838
08853,5.7854
08854,5.7945
08855,5.7991
08856,5.7988
08857,5.7984
08858,5.7945
08859,5.8015
08860,5.7974
08861,5.8000
08862,5.7987
08863,5.8008
08864,5.8009
08865,5.8017
08866,5.7938
08867,5.7872
08868,5.7903
08869,5.7964
08870,5.7948
08871,5.7946
08872,5.8023
08873,5.7921
08874,5.7925
08875,5.7904
08876,5.7902
08877,5.7953
08878,5.7978
08879,5.7868
08880,5.7834
08881,5.7948
08882,5.7978
08883,5.7970
08884,5.8009
08885,5.8001
08886,5.7942
08887,5.7944
08888,5.7858
08889,5.7916
08890,5.7988
08891,5.7965
08892,5.7936
08893,5.7917
08894,5.7937
08895,5.7987
08896,5.8021
08897,5.8057
08898,5.7998
08899,5.8070
08900,5.7953
08901,5.7936
08902,5.7925
08903,5.7941
08904,5.7891
08905,5.7924
08906,5.7935
08907,5.7893
08908,5.7911
08909,5.7933
08910,5.7986
08911,5.7984
08912,5.7898
08913,5.7880
08914,5.7896
08915,5.7907
08916,5.7875
08917,5.7996
08918,5.7994
08919,5.8017
08920,5.7922
08921,5.7922
08922,5.7891
08923,5.7858
08924,5.7895
08925,5.7985
08926,5.7995
08927,5.8013
08928,5.7949
08929,5.7926
08930,5.7924
08931,5.7935
08932,5.7942
08933,5.7913
08934,5.7916
08935,5.7935
08936,5.7910
08937,5.7915
08938,5.7954
08939,5.8094
08940,5.8055
08941,5.8043
08942,5.7933
08943,5.7908
08944,5.7979
08945,5.7965
08946,5.7943
08947,5.7880
08948,5.7878
08949,5.7863
08950,5.7888
08951,5.7998
08952,5.8029
08953,5.8036
08954,5.8045
08955,5.8101
08956,5.8031
08957,5.7934
08958,5.7926
08959,5.7978
08960,5.7917
08961,5.7975
08962,5.7959
08963,5.7990
08964,5.7961
08965,5.7987
08966,5.8003
08967,5.8061
08968,5.7986
08969,5.7925
08970,5.7960
08971,5.8015
08972,5.8053
08973,5.7955
08974,5.7995
08975,5.7995
08976,5.7916
08977,5.7879
08978,5.7908
08979,5.7940
08980,5.7907
08981,5.8028
08982,5.7975
08983,5.8043
08984,5.7936
08985,5.7958
08986,5.7968
08987,5.7886
08988,5.7937
08989,5.7969
08990,5.7948
08991,5.7957
08992,5.8036
08993,5.8003
08994,5.7953
08995,5.7920
08996,5.8011
08997,5.8006
08998,5.7914
08999,5.8081
09000,5.8140
09001,5.7975
09002,5.7974
09003,5.7916
09004,5.7971
09005,5.7919
09006,5.7959
09007,5.8065
09008,5.8044
09009,5.8048
09010,5.7940
09011,5.7918
09012,5.7957
09013,5.7941
09014,5.7887
09015,5.7947
09016,5.7922
09017,5.8059
09018,5.8188
09019,5.8143
09020,5.8008
09021,5.7991
09022,5.7889
09023,5.7953
09024,5.7869
09025,5.7888
09026,5.7860
09027,5.7928
09028,5.7954
09029,5.7938
09030,5.7931
09031,5.7972
09032,5.7908
09033,5.7948
09034,5.7955
09035,5.7896
09036,5.7968
09037,5.7975
09038,5.7927
09039,5.7863
09040,5.7865
09041,5.7903
09042,5.7997
09043,5.7949
09044,5.7960
09045,5.7903
09046,5.7875
09047,5.7936
09048,5.7957
09049,5.8063
09050,5.8031
09051,5.7946
09052,5.7961
09053,5.8003
09054,5.8008
09055,5.7992
09056,5.7948
09057,5.7871
09058,5.7905
09059,5.7946
09060,5.8007
09061,5.8062
09062,5.8034
09063,5.8074
09064,5.7916
09065,5.7900
09066,5.7970
09067,5.7926
09068,5.7935
09069,5.7895
09070,5.7965
09071,5.7895
09072,5.7897
09073,5.7831
09074,5.7860
09075,5.7939
09076,5.7935
09077,5.7916
09078,5.7918
09079,5.7919
09080,5.7915
09081,5.7908
09082,5.7954
09083,5.7962
09084,5.7861
09085,5.7920
09086,5.7932
09087,5.7989
09088,5.7993
09089,5.8087
09090,5.8053
09091,5.7909
09092,5.7914
09093,5.7899
09094,5.7963
09095,5.7878
09096,5.7971
09097,5.7989
09098,5.8054
09099,5.8014
09100,5.8072
09101,5.7971
09102,5.7965
09103,5.7846
09104,5.7884
09105,5.7914
09106,5.7904
09107,5.8008
09108,5.8005
09109,5.7970
09110,5.7905
09111,5.7853
09112,5.7881
09113,5.7855
09114,5.7846
09115,5.7931
09116,5.7928
09117,5.7854
09118,5.7935
09119,5.7923
09120,5.7921
09121,5.7939
09122,5.7975
09123,5.7984
09124,5.8041
09125,5.8004
09126,5.7930
09127,5.7919
09128,5.7945
09129,5.7931
09130,5.7921
09131,5.7972
09132,5.8085
09133,5.8070
09134,5.7916
09135,5.7880
09136,5.7972
09137,5.7941
09138,5.7937
09139,5.7945
09140,5.7913
09141,5.7982
09142,5.7943
09143,5.7902
09144,5.7911
09145,5.7977
09146,5.7921
09147,5.7926
09148,5.7922
09149,5.8047
09150,5.8005
09151,5.8008
09152,5.8003
09153,5.7934
09154,5.7978
09155,5.8023
09156,5.8011
09157,5.7948
09158,5.7845
09159,5.7939
09160,5.7882
09161,5.7953
09162,5.7999
09163,5.7933
09164,5.7928
09165,5.7972
09166,5.8030
09167,5.8030
09168,5.7977
09169,5.7881
09170,5.7945
09171,5.8063
09172,5.8038
09173,5.8035
09174,5.7963
09175,5.8013
09176,5.8015
09177,5.8085
09178,5.7979
09179,5.7917
09180,5.7909
09181,5.7918
09182,5.7929
09183,5.7973
09184,5.7896
09185,5.7939
09186,5.7893
09187,5.7917
09188,5.7934
09189,5.7856
09190,5.7960
09191,5.7996
09192,5.7909
09193,5.7913
09194,5.7837
09195,5.7925
09196,5.8007
09197,5.8023
09198,5.7973
09199,5.7938
09200,5.7939
09201,5.7950
09202,5.8019
09203,5.7955
09204,5.7975
09205,5.7965
09206,5.8000
09207,5.8032
09208,5.7948
09209,5.7950
09210,5.7882
09211,5.7965
09212,5.7974
09213,5.8003
09214,5.8038
09215,5.7961
09216,5.7872
09217,5.7972
09218,5.7943
09219,5.8139
09220,5.8025
09221,5.8054
09222,5.7981
09223,5.8066
09224,5.7933
09225,5.7964
09226,5.7951
09227,5.7948
09228,5.7938
09229,5.7885
09230,5.7842
09231,5.7993
09232,5.8113
09233,5.8059
09234,5.7936
09235,5.7905
09236,5.7999
09237,5.7943
09238,5.7935
09239,5.7974
09240,5.7997
09241,5.8000
09242,5.7961
09243,5.7881
09244,5.7939
09245,5.7883
09246,5.7892
09247,5.7860
09248,5.7910
09249,5.7885
09250,5.7816
09251,5.7929
09252,5.7922
09253,5.7966
09254,5.7993
09255,5.8020
09256,5.7990
09257,5.8004
09258,5.7948
09259,5.7950
09260,5.7948
09261,5.7928
09262,5.7920
09263,5.7871
09264,5.7980
09265,5.7916
09266,5.7890
09267,5.7999
09268,5.8019
09269,5.7915
09270,5.8016
09271,5.7884
09272,5.7926
09273,5.7873
09274,5.8002
09275,5.7946
09276,5.8013
09277,5.7984
09278,5.7991
09279,5.8017
09280,5.7915
09281,5.7930
09282,5.7862
09283,5.7887
09284,5.7945
09285,5.7968
09286,5.7965
09287,5.7908
09288,5.8041
09289,5.8025
09290,5.7885
09291,5.7900
09292,5.7852
09293,5.7896
09294,5.7885
09295,5.7888
09296,5.8065
09297,5.7944
09298,5.7939
09299,5.7869
09300,5.7950
09301,5.7941
09302,5.7879
09303,5.7941
09304,5.7915
09305,5.7866
09306,5.7964
09307,5.8007
09308,5.8166
09309,5.8144
09310,5.7977
09311,5.8010
09312,5.8180
09313,5.8029
09314,5.7959
09315,5.7932
09316,5.7952
09317,5.7963
09318,5.7915
09319,5.7849
09320,5.7839
09321,5.7899
09322,5.8058
09323,5.8066
09324,5.8162
09325,5.8008
09326,5.7974
09327,5.7859
09328,5.7934
09329,5.7924
09330,5.7967
09331,5.8008
09332,5.8010
09333,5.7945
09334,5.7948
09335,5.7995
09336,5.7947
09337,5.7926
09338,5.7881
09339,5.7910
09340,5.7901
09341,5.7897
09342,5.7903
09343,5.7834
09344,5.7953
09345,5.7929
09346,5.7895
09347,5.7957
09348,5.8026
09349,5.7999
09350,5.7918
09351,5.7929
09352,5.7979
09353,5.7914
09354,5.8108
09355,5.8138
09356,5.7924
09357,5.7864
09358,5.7909
09359,5.7863
09360,5.7986
09361,5.7965
09362,5.8036
09363,5.8000
09364,5.7946
09365,5.7961
09366,5.8025
09367,5.8024
09368,5.8141
09369,5.8114
09370,5.7941
09371,5.7966
09372,5.8025
09373,5.8123
09374,5.7984
09375,5.7902
09376,5.7987
09377,5.7969
09378,5.7831
09379,5.7923
09380,5.7944
09381,5.7948
09382,5.7982
09383,5.8042
09384,5.7961
09385,5.7970
09386,5.7902
09387,5.7933
09388,5.7930
09389,5.7939
09390,5.7922
09391,5.7981
09392,5.7956
09393,5.8006
09394,5.8094
09395,5.7984
09396,5.7950
09397,5.7941
09398,5.7942
09399,5.7930
09400,5.7927
09401,5.7895
09402,5.7938
09403,5.7898
09404,5.7843
09405,5.7915
09406,5.7820
09407,5.7859
09408,5.7881
09409,5.7972
09410,5.7965
09411,5.8028
09412,5.7998
09413,5.7908
09414,5.8083
09415,5.7884
09416,5.7829
09417,5.7889
09418,5.8011
09419,5.7908
09420,5.7953
09421,5.7910
09422,5.7904
09423,5.7864
09424,5.7910
09425,5.7941
09426,5.7873
09427,5.7813
09428,5.7944
09429,5.7865
09430,5.7997
09431,5.7933
09432,5.7891
09433,5.7937
09434,5.7955
09435,5.8013
09436,5.8071
09437,5.8045
09438,5.7923
09439,5.7941
09440,5.7921
09441,5.7861
09442,5.8007
09443,5.7991
09444,5.8092
09445,5.8079
09446,5.7968
09447,5.7941
09448,5.7959
09449,5.7942
09450,5.7849
09451,5.7917
09452,5.7930
09453,5.7940
09454,5.8054
09455,5.7952
09456,5.7916
09457,5.7950
09458,5.7958
09459,5.7805
09460,5.7938
09461,5.8008
09462,5.8046
09463,5.7987
09464,5.7991
09465,5.7956
09466,5.7909
09467,5.7932
09468,5.7942
09469,5.7908
09470,5.8003
09471,5.7974
09472,5.7906
09473,5.7932
09474,5.7922
09475,5.7928
09476,5.8006
09477,5.8084
09478,5.7994
09479,5.7956
09480,5.7937
09481,5.8092
09482,5.8050
09483,5.8035
09484,5.7866
09485,5.7887
09486,5.7952
09487,5.7963
09488,5.7895
09489,5.7844
09490,5.7875
09491,5.7957
09492,5.7986
09493,5.7944
09494,5.7915
09495,5.7946
09496,5.8020
09497,5.8119
09498,5.8000
09499,5.7995
09500,5.7911
09501,5.7913
09502,5.7942
09503,5.7943
09504,5.7983
09505,5.7926
09506,5.7969
09507,5.7899
09508,5.8021
09509,5.7930
09510,5.7935
09511,5.7889
09512,5.7903
09513,5.7954
09514,5.8077
09515,5.7956
09516,5.8074
09517,5.7985
09518,5.7966
09519,5.7959
09520,5.7902
09521,5.7930
09522,5.7861
09523,5.7957
09524,5.7909
09525,5.7919
09526,5.8019
09527,5.8046
09528,5.8020
09529,5.8011
09530,5.7998
09531,5.7948
09532,5.7913
09533,5.7863
09534,5.7826
09535,5.7924
09536,5.7888
09537,5.7910
09538,5.7983
09539,5.8048
09540,5.7980
09541,5.8032
09542,5.7924
09543,5.7859
09544,5.7814
09545,5.7823
09546,5.7955
09547,5.7898
09548,5.7898
09549,5.7977
09550,5.7888
09551,5.7888
09552,5.7882
09553,5.7911
09554,5.7965
09555,5.8025
09556,5.7958
09557,5.7888
09558,5.7944
09559,5.7970
09560,5.7861
09561,5.7907
09562,5.7941
09563,5.7905
09564,5.7959
09565,5.7812
09566,5.7807
09567,5.7839
09568,5.7877
09569,5.7826
09570,5.7935
09571,5.7901
09572,5.7895
09573,5.8036
09574,5.8063
09575,5.7933
09576,5.7903
09577,5.7884
09578,5.7894
09579,5.7948
09580,5.7976
09581,5.7914
09582,5.7860
09583,5.7935
09584,5.7870
09585,5.7915
09586,5.7858
09587,5.7909
09588,5.7938
09589,5.7875
09590,5.7904
09591,5.7898
09592,5.7914
09593,5.8039
09594,5.8058
09595,5.8018
09596,5.8045
09597,5.7961
09598,5.7942
09599,5.7943
09600,5.7902
09601,5.7963
09602,5.7894
09603,5.7900
09604,5.7858
09605,5.7876
09606,5.7945
09607,5.8045
09608,5.7933
09609,5.7924
09610,5.7930
09611,5.8011
09612,5.8075
09613,5.8067
09614,5.7970
09615,5.7915
09616,5.7977
09617,5.7959
09618,5.7983
09619,5.7954
09620,5.7961
09621,5.7911
09622,5.7926
09623,5.7923
09624,5.7889
09625,5.7908
09626,5.7931
09627,5.7918
09628,5.7831
09629,5.7858
09630,5.7937
09631,5.7901
09632,5.7946
09633,5.7958
09634,5.7891
09635,5.7928
09636,5.7915
09637,5.7953
09638,5.7951
09639,5.7958
09640,5.7952
09641,5.7888
09642,5.7899
09643,5.7893
09644,5.7919
09645,5.7931
09646,5.7893
09647,5.7985
09648,5.8021
09649,5.7957
09650,5.7946
09651,5.7923
09652,5.7824
09653,5.7878
09654,5.7908
09655,5.7966
09656,5.7879
09657,5.7862
09658,5.7915
09659,5.7986
09660,5.7922
09661,5.7895
09662,5.7828
09663,5.7912
09664,5.7939
09665,5.8006
09666,5.7965
09667,5.8092
09668,5.7982
09669,5.7990
09670,5.7966
09671,5.7965
09672,5.7965
09673,5.8028
09674,5.7940
09675,5.8024
09676,5.7943
09677,5.7978
09678,5.7944
09679,5.7925
09680,5.7951
09681,5.7949
09682,5.7955
09683,5.7989
09684,5.7941
09685,5.7899
09686,5.7870
09687,5.7897
09688,5.7922
09689,5.7917
09690,5.8051
09691,5.8022
09692,5.7926
09693,5.7979
09694,5.7938
09695,5.7959
09696,5.8045
09697,5.7958
09698,5.7943
09699,5.7882
09700,5.7950
09701,5.7988
09702,5.8091
09703,5.8041
09704,5.8083
09705,5.8044
09706,5.8040
09707,5.7971
09708,5.8016
09709,5.7928
09710,5.7914
09711,5.7991
09712,5.7999
09713,5.7948
09714,5.7902
09715,5.7866
09716,5.7863
09717,5.7938
09718,5.7939
09719,5.7967
09720,5.7972
09721,5.7955
09722,5.7914
09723,5.7966
09724,5.7891
09725,5.7970
09726,5.7987
09727,5.7854
09728,5.7895
09729,5.7853
09730,5.7945
09731,5.7902
09732,5.7984
09733,5.8041
09734,5.7992
09735,5.7948
09736,5.7929
09737,5.7863
09738,5.7896
09739,5.7885
09740,5.7963
09741,5.7911
09742,5.7961
09743,5.7928
09744,5.7904
09745,5.7975
09746,5.7889
09747,5.7874
09748,5.7974
09749,5.7959
09750,5.7914
09751,5.7922
09752,5.7892
09753,5.7922
09754,5.7852
09755,5.7840
09756,5.7934
09757,5.7940
09758,5.7979
09759,5.8116
09760,5.7996
09761,5.7946
09762,5.7890
09763,5.7918
09764,5.7961
09765,5.7926
09766,5.7989
09767,5.7942
09768,5.7906
09769,5.7892
09770,5.8005
09771,5.7941
09772,5.7912
09773,5.7830
09774,5.7846
09775,5.8015
09776,5.8043
09777,5.7982
09778,5.7929
09779,5.7930
09780,5.7920
09781,5.7889
09782,5.7853
09783,5.7924
09784,5.8018
09785,5.7986
09786,5.7974
09787,5.7926
09788,5.7873
09789,5.7975
09790,5.7960
09791,5.7873
09792,5.7877
09793,5.7903
09794,5.7959
09795,5.7955
09796,5.8022
09797,5.7995
09798,5.7955
09799,5.7991
09800,5.7911
09801,5.7942
09802,5.7875
09803,5.7913
09804,5.7996
09805,5.7956
09806,5.7958
09807,5.7944
09808,5.7934
09809,5.7908
09810,5.7906
09811,5.7910
09812,5.7885
09813,5.7908
09814,5.7908
09815,5.7881
09816,5.7899
09817,5.7989
09818,5.7962
09819,5.7974
09820,5.8000
09821,5.7872
09822,5.7962
09823,5.7917
09824,5.7939
09825,5.7916
09826,5.7922
09827,5.7876
09828,5.7915
09829,5.7965
09830,5.7884
09831,5.7919
09832,5.7989
09833,5.7900
09834,5.7844
09835,5.7930
09836,5.7928
09837,5.7955
09838,5.7977
09839,5.7952
09840,5.7922
09841,5.7932
09842,5.7926
09843,5.7963
09844,5.7982
09845,5.8053
09846,5.8241
09847,5.8127
09848,5.8010
09849,5.7912
09850,5.8003
09851,5.7996
09852,5.7947
09853,5.7947
09854,5.7953
09855,5.7906
09856,5.7941
09857,5.7897
09858,5.7909
09859,5.7904
09860,5.7871
09861,5.7879
09862,5.7874
09863,5.7930
09864,5.7879
09865,5.7933
09866,5.7946
09867,5.8002
09868,5.7970
09869,5.7880
09870,5.7953
09871,5.7979
09872,5.7952
09873,5.8003
09874,5.7985
09875,5.7965
09876,5.7916
09877,5.7877
09878,5.7897
09879,5.7960
09880,5.7998
09881,5.8003
09882,5.7942
09883,5.7924
09884,5.7916
09885,5.7885
09886,5.7886
09887,5.7933
09888,5.8025
09889,5.8145
09890,5.7995
09891,5.8056
09892,5.7977
09893,5.7981
09894,5.7949
09895,5.7947
09896,5.7979
09897,5.7957
09898,5.7913
09899,5.7942
09900,5.7991
09901,5.7986
09902,5.7880
09903,5.7929
09904,5.7917
09905,5.7960
09906,5.7835
09907,5.7891
09908,5.7827
09909,5.7884
09910,5.7951
09911,5.8028
09912,5.8105
09913,5.8167
09914,5.8018
09915,5.7868
09916,5.7827
09917,5.7874
09918,5.7867
09919,5.7904
09920,5.7885
09921,5.7989
09922,5.7928
09923,5.7898
09924,5.7881
09925,5.7909
09926,5.7849
09927,5.7880
09928,5.7885
09929,5.7950
09930,5.7984
09931,5.7987
09932,5.7904
09933,5.8043
09934,5.8019
09935,5.7942
09936,5.7924
09937,5.7922
09938,5.7848
09939,5.7923
09940,5.7893
09941,5.7881
09942,5.7910
09943,5.7888
09944,5.7914
09945,5.7940
09946,5.8026
