step,loss
11637,5.8536
11638,5.8504
11639,5.8545
11640,5.8552
11641,5.8597
11642,5.8548
11643,5.8821
11644,5.8774
11645,5.8728
11646,5.8736
11647,5.8695
11648,5.8546
11649,5.8546
11650,5.8549
11651,5.8548
11652,5.8631
11653,5.8545
11654,5.8646
11655,5.8722
11656,5.8645
11657,5.8650
11658,5.8603
11659,5.8436
11660,5.8594
11661,5.8529
11662,5.8474
11663,5.8597
11664,5.8672
11665,5.8530
11666,5.8628
11667,5.8575
11668,5.8763
11669,5.8890
11670,5.8974
11671,5.8857
11672,5.8598
11673,5.8544
11674,5.8464
11675,5.8581
11676,5.8557
11677,5.8503
11678,5.8548
11679,5.8540
11680,5.8458
11681,5.8521
11682,5.8464
11683,5.8473
11684,5.8535
11685,5.8511
11686,5.8552
11687,5.8916
11688,5.8946
11689,5.9029
11690,5.8637
11691,5.8558
11692,5.8580
11693,5.8668
11694,5.8630
11695,5.8645
11696,5.8643
11697,5.8655
11698,5.8603
11699,5.8736
11700,5.8734
11701,5.8730
11702,5.8643
11703,5.8671
11704,5.8560
11705,5.8604
11706,5.8602
11707,5.8647
11708,5.8489
11709,5.8533
11710,5.8598
11711,5.8659
11712,5.8668
11713,5.8541
11714,5.8571
11715,5.8579
11716,5.8491
11717,5.8491
11718,5.8512
11719,5.8561
11720,5.8497
11721,5.8514
11722,5.8538
11723,5.8525
11724,5.8589
11725,5.8543
11726,5.8547
11727,5.8484
11728,5.8539
11729,5.8472
11730,5.8584
11731,5.8888
11732,5.9055
11733,5.8773
11734,5.8715
11735,5.8667
11736,5.8556
11737,5.8465
11738,5.8626
11739,5.8528
11740,5.8639
11741,5.8654
11742,5.8603
11743,5.8687
11744,5.8652
11745,5.8611
11746,5.8609
11747,5.8596
11748,5.8585
11749,5.8595
11750,5.8521
11751,5.8546
11752,5.8472
11753,5.8555
11754,5.8629
11755,5.8784
11756,5.8746
11757,5.8634
11758,5.8598
11759,5.8546
11760,5.8524
11761,5.8613
11762,5.8581
11763,5.8528
11764,5.8572
11765,5.8617
11766,5.8545
11767,5.8479
11768,5.8590
11769,5.8750
11770,5.8736
11771,5.8709
11772,5.8694
11773,5.8648
11774,5.8529
11775,5.8498
11776,5.8566
11777,5.8609
11778,5.8619
11779,5.8682
11780,5.8696
11781,5.8836
11782,5.8677
11783,5.8583
11784,5.8486
11785,5.8446
11786,5.8546
11787,5.8542
11788,5.8600
11789,5.8635
11790,5.8599
11791,5.8607
11792,5.8733
11793,5.8794
11794,5.8789
11795,5.8739
11796,5.8718
11797,5.8695
11798,5.8707
11799,5.8692
11800,5.8523
11801,5.8583
11802,5.8523
11803,5.8543
11804,5.8583
11805,5.8515
11806,5.8608
11807,5.8648
11808,5.8853
11809,5.8764
11810,5.8559
11811,5.8610
11812,5.8535
11813,5.8566
11814,5.8538
11815,5.8543
11816,5.8534
11817,5.8566
11818,5.8614
11819,5.8479
11820,5.8645
11821,5.8712
11822,5.8786
11823,5.8555
11824,5.8569
11825,5.8563
11826,5.8584
11827,5.8547
11828,5.8498
11829,5.8609
11830,5.8681
11831,5.8639
11832,5.8744
11833,5.8624
11834,5.8571
11835,5.8541
11836,5.8565
11837,5.8553
11838,5.8589
11839,5.8554
11840,5.8696
11841,5.8603
11842,5.8539
11843,5.8506
11844,5.8543
11845,5.8514
11846,5.8444
11847,5.8469
11848,5.8517
11849,5.8507
11850,5.8629
11851,5.8724
11852,5.8768
11853,5.8969
11854,5.9268
11855,5.9119
11856,5.8758
11857,5.8721
11858,5.8605
11859,5.8528
11860,5.8488
11861,5.8541
11862,5.8511
11863,5.8434
11864,5.8526
11865,5.8581
11866,5.8592
11867,5.8716
11868,5.8653
11869,5.8473
11870,5.8387
11871,5.8425
11872,5.8473
11873,5.8516
11874,5.8572
11875,5.8612
11876,5.8571
11877,5.8621
11878,5.8550
11879,5.8646
11880,5.8848
11881,5.8692
11882,5.9611
11883,5.8964
11884,5.8901
11885,5.8710
11886,5.8640
11887,5.8623
11888,5.8637
11889,5.8681
11890,5.8683
11891,5.8704
11892,5.8658
11893,5.8643
11894,5.8722
11895,5.8809
11896,5.8857
11897,5.8883
11898,5.8914
11899,5.8951
11900,5.9434
11901,6.0865
11902,6.0996
11903,6.1358
11904,6.2209
11905,6.1729
11906,6.1332
11907,6.0242
11908,6.0032
11909,6.0001
11910,5.9800
11911,5.9254
11912,5.9031
11913,5.9021
11914,5.9067
11915,5.8985
11916,5.8975
11917,5.8944
11918,5.9199
11919,5.9568
11920,6.0585
11921,6.1096
11922,6.0423
11923,6.0540
11924,6.0305
11925,5.9649
11926,5.9429
11927,5.9268
11928,5.9195
11929,5.9869
11930,5.9787
11931,5.9613
11932,5.9358
11933,5.9280
11934,5.9099
11935,5.8953
11936,5.8794
11937,5.8704
11938,5.8787
11939,5.8769
11940,5.8760
11941,5.8790
11942,5.8800
11943,5.8907
11944,5.8859
11945,5.8795
11946,5.8773
11947,5.8852
11948,5.8754
11949,5.8852
11950,5.8769
11951,5.8711
11952,5.8620
11953,5.8642
11954,5.8731
11955,5.8730
11956,5.8691
11957,5.8717
11958,5.8757
11959,5.8803
11960,5.8765
11961,5.8798
11962,5.8830
11963,5.8778
11964,5.8719
11965,5.8704
11966,5.8736
11967,5.8646
11968,5.8745
11969,5.8636
11970,5.8725
11971,5.8741
11972,5.8746
11973,5.8651
11974,5.8710
11975,5.8735
11976,5.8925
11977,5.8964
11978,5.9232
11979,5.8992
11980,5.8812
11981,5.8706
11982,5.8614
11983,5.8532
11984,5.8580
11985,5.8610
11986,5.8697
11987,5.8776
11988,5.8795
11989,5.8776
11990,5.8691
11991,5.8728
11992,5.8775
11993,5.8654
11994,5.8602
11995,5.8545
11996,5.8580
11997,5.8549
11998,5.8598
11999,5.8686
12000,5.8756
12001,5.8818
12002,5.8864
12003,5.8785
12004,5.8757
12005,5.8638
12006,5.8765
12007,5.8692
12008,5.8686
12009,5.8721
12010,5.8644
12011,5.8538
12012,5.8555
12013,5.8582
12014,5.8629
12015,5.8602
12016,5.8515
12017,5.8552
12018,5.8675
12019,5.8659
12020,5.8746
12021,5.8992
12022,5.9194
12023,5.9009
12024,5.8742
12025,5.8696
12026,5.8557
12027,5.8558
12028,5.8602
12029,5.8611
12030,5.8601
12031,5.8569
12032,5.8632
12033,5.8599
12034,5.8599
12035,5.8604
12036,5.8607
12037,5.8676
12038,5.8897
12039,5.8781
12040,5.8754
12041,5.8721
12042,5.8715
12043,5.8709
12044,5.8619
12045,5.8670
12046,5.8619
12047,5.8630
12048,5.8704
12049,5.8711
12050,5.8625
12051,5.8629
12052,5.8550
12053,5.8622
12054,5.8730
12055,5.8799
12056,5.8734
12057,5.8731
12058,5.8710
12059,5.8784
12060,5.8754
12061,5.8778
12062,5.8645
12063,5.8559
12064,5.8581
12065,5.8576
12066,5.8502
12067,5.8609
12068,5.8553
12069,5.8591
12070,5.8611
12071,5.8782
12072,5.8924
12073,5.8806
12074,5.8758
12075,5.8647
12076,5.8657
12077,5.8746
12078,5.8718
12079,5.8677
12080,5.8732
12081,5.8815
12082,5.8758
12083,5.8715
12084,5.8606
12085,5.8535
12086,5.8735
12087,5.8761
12088,5.8734
12089,5.8693
12090,5.8687
12091,5.8800
12092,5.8726
12093,5.8692
12094,5.8662
12095,5.8640
12096,5.8801
12097,5.8718
12098,5.8640
12099,5.8641
12100,5.8724
12101,5.8679
12102,5.8601
12103,5.8710
12104,5.8692
12105,5.8788
12106,5.8666
12107,5.8616
12108,5.8683
12109,5.8632
12110,5.8693
12111,5.8592
12112,5.8645
12113,5.8584
12114,5.8697
12115,5.8732
12116,5.8652
12117,5.8505
12118,5.8544
12119,5.8565
12120,5.8639
12121,5.8739
12122,5.8757
12123,5.8799
12124,5.8830
12125,5.8692
12126,5.8761
12127,5.8702
12128,5.8804
12129,5.8892
12130,5.8717
12131,5.8686
12132,5.8722
12133,5.8707
12134,5.8733
12135,5.8635
12136,5.8576
12137,5.8556
12138,5.8521
12139,5.8583
12140,5.8670
12141,5.8722
12142,5.8617
12143,5.8651
12144,5.8730
12145,5.8607
12146,5.8680
12147,5.8712
12148,5.8630
12149,5.8559
12150,5.8574
12151,5.8562
12152,5.8590
12153,5.8512
12154,5.8558
12155,5.8734
12156,5.8713
12157,5.8603
12158,5.8491
12159,5.8652
12160,5.8674
12161,5.8661
12162,5.8668
12163,5.8624
12164,5.8729
12165,5.8751
12166,5.8735
12167,5.8622
12168,5.8570
12169,5.8573
12170,5.8501
12171,5.8497
12172,5.8556
12173,5.8587
12174,5.8717
12175,5.8654
12176,5.8598
12177,5.8549
12178,5.8533
12179,5.8615
12180,5.8722
12181,5.8905
12182,5.8996
12183,5.8992
12184,5.8616
12185,5.8567
12186,5.8576
12187,5.8606
12188,5.8545
12189,5.8510
12190,5.8575
12191,5.8647
12192,5.8615
12193,5.8524
12194,5.8680
12195,5.8739
12196,5.8689
12197,5.8607
12198,5.8719
12199,5.8687
12200,5.8624
12201,5.8512
12202,5.8530
12203,5.8550
12204,5.8598
12205,5.8624
12206,5.8654
12207,5.8628
12208,5.8624
12209,5.8649
12210,5.8805
12211,5.8612
12212,5.8658
12213,5.8715
12214,5.8647
12215,5.8596
12216,5.8615
12217,5.8527
12218,5.8534
12219,5.8586
12220,5.8563
12221,5.8565
12222,5.8556
12223,5.8592
12224,5.8644
12225,5.8556
12226,5.8660
12227,5.8764
12228,5.8761
12229,5.8707
12230,5.8674
12231,5.8666
12232,5.8629
12233,5.8605
12234,5.8563
12235,5.8640
12236,5.8619
12237,5.8649
12238,5.8636
12239,5.8632
12240,5.8710
12241,5.8605
12242,5.8553
12243,5.8602
12244,5.8593
12245,5.8685
12246,5.8701
12247,5.8641
12248,5.8585
12249,5.8700
12250,5.8593
12251,5.8603
12252,5.8473
12253,5.8514
12254,5.8637
12255,5.8660
12256,5.8610
12257,5.8487
12258,5.8532
12259,5.8719
12260,5.8675
12261,5.8599
12262,5.8612
12263,5.8529
12264,5.8538
12265,5.8509
12266,5.8691
12267,5.8594
12268,5.8619
12269,5.8604
12270,5.8446
12271,5.8484
12272,5.8579
12273,5.8686
12274,5.8761
12275,5.8681
12276,5.8677
12277,5.8638
12278,5.8664
12279,5.8667
12280,5.8622
12281,5.8607
12282,5.8691
12283,5.8558
12284,5.8626
12285,5.8548
12286,5.8607
12287,5.8670
12288,5.8537
12289,5.8556
12290,5.8643
12291,5.8623
12292,5.8623
12293,5.8540
12294,5.8557
12295,5.8655
12296,5.8652
12297,5.8709
12298,5.8704
12299,5.8764
12300,5.8728
12301,5.8557
12302,5.8584
12303,5.8611
12304,5.8606
12305,5.8711
12306,5.8632
12307,5.8631
12308,5.8533
12309,5.8478
12310,5.8526
12311,5.8609
12312,5.8716
12313,5.8697
12314,5.8611
12315,5.8548
12316,5.8518
12317,5.8572
12318,5.8563
12319,5.8562
12320,5.8570
12321,5.8473
12322,5.8533
12323,5.8517
12324,5.8567
12325,5.8517
12326,5.8601
12327,5.8642
12328,5.8756
12329,5.8665
12330,5.8606
12331,5.8549
12332,5.8484
12333,5.8501
12334,5.8493
12335,5.8574
12336,5.8530
12337,5.8524
12338,5.8556
12339,5.8478
12340,5.8450
12341,5.8442
12342,5.8573
12343,5.8650
12344,5.8697
12345,5.8802
12346,5.8855
12347,5.8853
12348,5.8737
12349,5.8619
12350,5.8574
12351,5.8602
12352,5.8458
12353,5.8516
12354,5.8443
12355,5.8449
12356,5.8404
12357,5.8509
12358,5.8503
12359,5.8614
12360,5.8595
12361,5.8685
12362,5.8634
12363,5.8711
12364,5.8787
12365,5.8776
12366,5.8663
12367,5.8557
12368,5.8503
12369,5.8501
12370,5.8481
12371,5.8490
12372,5.8438
12373,5.8479
12374,5.8595
12375,5.8629
12376,5.8722
12377,5.8634
12378,5.8734
12379,5.8730
12380,5.8818
12381,5.8815
12382,5.8667
12383,5.8628
12384,5.8574
12385,5.8563
12386,5.8618
12387,5.8423
12388,5.8578
12389,5.8563
12390,5.8489
12391,5.8577
12392,5.8585
12393,5.8704
12394,5.9026
12395,5.9055
12396,5.8725
12397,5.8689
12398,5.8641
12399,5.8488
12400,5.8536
12401,5.8547
12402,5.8557
12403,5.8566
12404,5.8561
12405,5.8548
12406,5.8631
12407,5.8597
12408,5.8617
12409,5.8665
12410,5.8843
12411,5.8775
12412,5.8692
12413,5.8570
12414,5.8568
12415,5.8552
12416,5.8538
12417,5.8542
12418,5.8488
12419,5.8462
12420,5.8492
12421,5.8468
12422,5.8459
12423,5.8511
12424,5.8496
12425,5.8610
12426,5.8645
12427,5.8732
12428,5.8700
12429,5.8561
12430,5.8605
12431,5.8597
12432,5.8619
12433,5.8609
12434,5.8629
12435,5.8663
12436,5.8652
12437,5.8606
12438,5.8560
12439,5.8454
12440,5.8388
12441,5.8497
12442,5.8571
12443,5.8456
12444,5.8526
12445,5.8483
12446,5.8546
12447,5.8599
12448,5.8572
12449,5.8660
12450,5.8624
12451,5.8616
12452,5.8675
12453,5.8831
12454,5.8855
12455,5.8693
12456,5.8475
12457,5.8486
12458,5.8405
12459,5.8474
12460,5.8480
12461,5.8570
12462,5.8528
12463,5.8550
12464,5.8547
12465,5.8499
12466,5.8487
12467,5.8589
12468,5.8775
12469,5.8701
12470,5.8525
12471,5.8409
12472,5.8440
12473,5.8529
12474,5.8575
12475,5.8536
12476,5.8553
12477,5.8677
12478,5.8884
12479,5.8761
12480,5.8692
12481,5.8693
12482,5.8588
12483,5.8548
12484,5.8595
12485,5.8528
12486,5.8517
12487,5.8604
12488,5.8566
12489,5.8542
12490,5.8524
12491,5.8604
12492,5.8679
12493,5.8725
12494,5.8560
12495,5.8583
12496,5.8540
12497,5.8496
12498,5.8513
12499,5.8614
12500,5.8556
12501,5.8547
12502,5.8514
12503,5.8533
12504,5.8670
12505,5.8579
12506,5.8563
12507,5.8496
12508,5.8593
12509,5.8838
12510,5.8980
12511,5.8671
12512,5.8596
12513,5.8556
12514,5.8451
12515,5.8364
12516,5.8424
12517,5.8563
12518,5.8602
12519,5.8564
12520,5.8583
12521,5.8738
12522,5.8580
12523,5.8562
12524,5.8456
12525,5.8543
12526,5.8455
12527,5.8486
12528,5.8562
12529,5.8514
12530,5.8529
12531,5.8599
12532,5.8528
12533,5.8551
12534,5.8642
12535,5.8562
12536,5.8522
12537,5.8474
12538,5.8645
12539,5.8702
12540,5.8540
12541,5.8583
12542,5.8658
12543,5.8651
12544,5.8577
12545,5.8592
12546,5.8507
12547,5.8578
12548,5.8591
12549,5.8542
12550,5.8594
12551,5.8612
12552,5.8488
12553,5.8500
12554,5.8509
12555,5.8541
12556,5.8539
12557,5.8617
12558,5.8601
12559,5.8547
12560,5.8539
12561,5.8551
12562,5.8509
12563,5.8556
12564,5.8661
12565,5.8701
12566,5.8586
12567,5.8585
12568,5.8568
12569,5.8504
12570,5.8536
12571,5.8626
12572,5.8553
12573,5.8547
12574,5.8536
12575,5.8536
12576,5.8596
12577,5.8690
12578,5.8722
12579,5.8721
12580,5.8727
12581,5.8587
12582,5.8423
12583,5.8461
12584,5.8484
12585,5.8601
12586,5.8496
12587,5.8508
12588,5.8444
12589,5.8439
12590,5.8449
12591,5.8503
12592,5.8461
12593,5.8523
12594,5.8543
12595,5.8516
12596,5.8472
12597,5.8527
12598,5.8559
12599,5.8745
12600,5.8802
12601,5.8956
12602,5.8788
12603,5.8570
12604,5.8500
12605,5.8622
12606,5.8665
12607,5.8588
12608,5.8572
12609,5.8756
12610,5.8788
12611,5.8778
12612,5.8788
12613,5.8592
12614,5.8536
12615,5.8613
12616,5.8666
12617,5.8641
12618,5.8581
12619,5.8509
12620,5.8537
12621,5.8451
12622,5.8444
12623,5.8610
12624,5.8623
12625,5.8513
12626,5.8527
12627,5.8566
12628,5.8621
12629,5.8874
12630,5.8843
12631,5.8743
12632,5.8690
12633,5.8538
12634,5.8591
12635,5.8583
12636,5.8656
12637,5.8523
12638,5.8575
12639,5.8724
12640,5.9008
12641,5.8777
12642,5.8622
12643,5.8464
12644,5.8454
12645,5.8407
12646,5.8439
12647,5.8441
12648,5.8463
12649,5.8615
12650,5.8626
12651,5.8605
12652,5.8633
12653,5.8619
12654,5.8709
12655,5.8589
12656,5.8564
12657,5.8650
12658,5.8643
12659,5.8649
12660,5.8627
12661,5.8588
12662,5.8516
12663,5.8438
12664,5.8575
12665,5.8695
12666,5.8710
12667,5.8583
12668,5.8617
12669,5.8668
12670,5.8567
12671,5.8572
12672,5.8518
12673,5.8510
12674,5.8507
12675,5.8579
12676,5.8514
12677,5.8517
12678,5.8581
12679,5.8555
12680,5.8594
12681,5.8807
12682,5.8657
12683,5.8695
12684,5.8539
12685,5.8619
12686,5.8645
12687,5.8683
12688,5.8605
12689,5.8583
12690,5.8544
12691,5.8543
12692,5.8588
12693,5.8638
12694,5.8575
12695,5.8695
12696,5.8619
12697,5.8630
12698,5.8541
12699,5.8522
12700,5.8511
12701,5.8487
12702,5.8595
12703,5.8558
12704,5.8626
12705,5.8672
12706,5.8777
12707,5.8758
12708,5.8784
12709,5.8619
12710,5.8562
12711,5.8488
12712,5.8544
12713,5.8581
12714,5.8561
12715,5.8534
12716,5.8493
12717,5.8489
12718,5.8565
12719,5.8574
12720,5.8582
12721,5.8568
12722,5.8578
12723,5.8679
12724,5.8700
12725,5.8669
12726,5.8592
12727,5.8615
12728,5.8643
12729,5.8604
12730,5.8606
12731,5.8583
12732,5.8543
12733,5.8525
12734,5.8509
12735,5.8611
12736,5.8646
12737,5.8694
12738,5.8659
12739,5.8520
12740,5.8584
12741,5.8542
12742,5.8563
12743,5.8549
12744,5.8498
12745,5.8586
12746,5.8555
12747,5.8528
12748,5.8469
12749,5.8507
12750,5.8534
12751,5.8556
12752,5.8519
12753,5.8554
12754,5.8511
12755,5.8575
12756,5.8657
12757,5.8644
12758,5.8595
12759,5.8593
12760,5.8489
12761,5.8485
12762,5.8629
12763,5.8573
12764,5.8716
12765,5.8816
12766,5.8824
12767,5.8742
12768,5.8566
12769,5.8520
12770,5.8515
12771,5.8539
12772,5.8503
12773,5.8484
12774,5.8531
12775,5.8566
12776,5.8618
12777,5.8773
12778,5.8753
12779,5.8815
12780,5.8732
12781,5.8552
12782,5.8516
12783,5.8554
12784,5.8496
12785,5.8537
12786,5.8513
12787,5.8600
12788,5.8527
12789,5.8573
12790,5.8659
12791,5.8693
12792,5.8625
12793,5.8549
12794,5.8562
12795,5.8607
12796,5.8685
12797,5.8576
12798,5.8538
12799,5.8572
12800,5.8687
12801,5.8607
12802,5.8567
12803,5.8659
12804,5.8836
12805,5.8921
12806,5.8819
12807,5.8772
12808,5.8564
12809,5.8485
12810,5.8452
12811,5.8546
12812,5.8451
12813,5.8360
12814,5.8467
12815,5.8500
12816,5.8502
12817,5.8430
12818,5.8472
12819,5.8533
12820,5.8612
12821,5.8603
12822,5.8581
12823,5.8575
12824,5.8694
12825,5.8730
12826,5.8620
12827,5.8694
12828,5.8671
12829,5.8783
12830,5.8802
12831,5.8700
12832,5.8552
12833,5.8524
12834,5.8516
12835,5.8570
12836,5.8523
12837,5.8624
12838,5.8687
12839,5.8552
12840,5.8584
12841,5.8528
12842,5.8494
12843,5.8499
12844,5.8553
12845,5.8646
12846,5.8693
12847,5.8579
12848,5.8577
12849,5.8615
12850,5.8628
12851,5.8613
12852,5.8504
12853,5.8504
12854,5.8481
12855,5.8459
12856,5.8480
12857,5.8586
12858,5.8572
12859,5.8540
12860,5.8633
12861,5.8713
12862,5.8710
12863,5.8670
12864,5.8594
12865,5.8690
12866,5.8648
12867,5.8674
12868,5.8517
12869,5.8595
12870,5.8590
12871,5.8476
12872,5.8518
12873,5.8470
12874,5.8527
12875,5.8563
12876,5.8587
12877,5.8607
12878,5.8584
12879,5.8646
12880,5.8688
12881,5.8550
12882,5.8519
12883,5.8463
12884,5.8507
12885,5.8530
12886,5.8598
12887,5.8678
12888,5.8686
12889,5.8717
12890,5.8629
12891,5.8463
12892,5.8607
12893,5.8596
12894,5.8729
12895,5.8962
12896,5.8831
12897,5.8857
12898,5.8785
12899,5.8847
12900,5.8697
12901,5.8571
12902,5.8463
12903,5.8469
12904,5.8465
12905,5.8510
12906,5.8544
12907,5.8679
12908,5.8684
12909,5.8652
12910,5.8584
12911,5.8515
12912,5.8492
12913,5.8473
12914,5.8382
12915,5.8462
12916,5.8442
12917,5.8502
12918,5.8515
12919,5.8513
12920,5.8666
12921,5.8669
12922,5.8626
12923,5.8686
12924,5.8635
12925,5.8608
12926,5.8592
12927,5.8681
12928,5.8652
12929,5.8498
12930,5.8473
12931,5.8506
12932,5.8467
12933,5.8454
12934,5.8529
12935,5.8445
12936,5.8398
12937,5.8450
12938,5.8536
12939,5.8587
12940,5.8595
12941,5.8802
12942,5.8733
12943,5.8615
12944,5.8544
12945,5.8505
12946,5.8586
12947,5.8586
12948,5.8497
12949,5.8438
12950,5.8508
12951,5.8598
12952,5.8557
12953,5.8508
12954,5.8537
12955,5.8474
12956,5.8613
12957,5.8707
12958,5.8674
12959,5.8581
12960,5.8535
12961,5.8625
12962,5.8689
12963,5.8608
12964,5.8639
12965,5.8738
12966,5.8730
12967,5.8733
12968,5.8588
12969,5.8564
12970,5.8475
12971,5.8483
12972,5.8600
12973,5.8646
12974,5.8664
12975,5.8585
12976,5.8640
12977,5.8573
12978,5.8566
12979,5.8475
12980,5.8614
12981,5.8590
12982,5.8633
12983,5.8712
12984,5.8742
12985,5.8662
12986,5.8518
12987,5.8557
12988,5.8652
12989,5.8535
12990,5.8538
12991,5.8516
12992,5.8497
12993,5.8497
12994,5.8544
12995,5.8557
12996,5.8500
12997,5.8491
12998,5.8600
12999,5.8579
13000,5.8471
13001,5.8566
13002,5.8453
13003,5.8507
13004,5.8603
13005,5.8677
13006,5.8605
13007,5.8671
13008,5.8571
13009,5.8602
13010,5.8493
13011,5.8615
13012,5.8474
13013,5.8580
13014,5.8584
13015,5.8522
13016,5.8520
13017,5.8505
13018,5.8505
13019,5.8529
13020,5.8543
13021,5.8494
13022,5.8717
13023,5.8634
13024,5.8577
13025,5.8669
13026,5.8721
13027,5.8711
13028,5.8569
13029,5.8486
13030,5.8526
13031,5.8430
13032,5.8490
13033,5.8430
13034,5.8483
13035,5.8550
13036,5.8527
13037,5.8513
13038,5.8584
13039,5.8695
13040,5.8673
13041,5.8611
13042,5.8455
13043,5.8518
13044,5.8538
13045,5.8600
13046,5.8644
13047,5.8739
13048,5.8677
13049,5.8599
13050,5.8610
13051,5.8495
13052,5.8530
13053,5.8503
13054,5.8578
13055,5.8778
13056,5.8749
13057,5.8602
13058,5.8683
13059,5.8753
13060,5.8764
13061,5.8667
13062,5.8515
13063,5.8442
13064,5.8496
13065,5.8476
13066,5.8492
13067,5.8487
13068,5.8456
13069,5.8491
13070,5.8558
13071,5.8553
13072,5.8639
13073,5.8725
13074,5.8658
13075,5.8590
13076,5.8566
13077,5.8508
13078,5.8532
13079,5.8567
13080,5.8570
13081,5.8492
13082,5.8550
13083,5.8488
13084,5.8436
13085,5.8555
13086,5.8610
13087,5.8632
13088,5.8644
13089,5.8710
13090,5.8582
13091,5.8625
13092,5.8556
13093,5.8548
13094,5.8590
13095,5.8544
13096,5.8573
13097,5.8515
13098,5.8534
13099,5.8570
13100,5.8487
13101,5.8724
13102,5.8732
13103,5.8678
13104,5.8590
13105,5.8557
13106,5.8593
13107,5.8607
13108,5.8573
13109,5.8635
13110,5.8697
13111,5.8585
13112,5.8509
13113,5.8529
13114,5.8547
13115,5.8489
13116,5.8547
13117,5.8522
13118,5.8612
13119,5.8700
13120,5.8707
13121,5.8600
13122,5.8600
13123,5.8721
13124,5.8638
13125,5.8967
13126,5.8857
13127,5.8817
13128,5.8947
13129,5.8803
13130,5.8676
13131,5.8662
13132,5.8621
13133,5.8614
13134,5.8578
13135,5.8543
13136,5.8495
13137,5.8490
13138,5.8431
13139,5.8543
13140,5.8613
13141,5.8848
13142,5.8747
13143,5.8626
13144,5.8592
13145,5.8602
13146,5.8621
13147,5.8597
13148,5.8605
13149,5.8677
13150,5.8691
13151,5.8732
13152,5.8500
13153,5.8555
13154,5.8553
13155,5.8558
13156,5.8431
13157,5.8453
13158,5.8452
13159,5.8659
13160,5.8621
13161,5.8621
13162,5.8720
13163,5.8700
13164,5.8627
13165,5.8544
13166,5.8505
13167,5.8481
13168,5.8480
13169,5.8530
13170,5.8469
13171,5.8547
13172,5.8584
13173,5.8602
13174,5.8642
13175,5.8558
13176,5.8616
13177,5.8642
13178,5.8578
13179,5.8554
13180,5.8545
13181,5.8480
13182,5.8503
13183,5.8592
13184,5.8645
13185,5.8624
13186,5.8666
13187,5.8581
13188,5.8637
13189,5.8710
13190,5.8566
13191,5.8455
13192,5.8467
13193,5.8480
13194,5.8553
13195,5.8495
13196,5.8481
13197,5.8523
13198,5.8526
13199,5.8560
13200,5.8581
13201,5.8604
13202,5.8491
13203,5.8563
13204,5.8560
13205,5.8523
13206,5.8494
13207,5.8486
13208,5.8616
13209,5.8633
13210,5.8761
13211,5.8606
13212,5.8525
13213,5.8422
13214,5.8500
13215,5.8487
13216,5.8581
13217,5.8569
13218,5.8614
13219,5.8595
13220,5.8539
13221,5.8439
13222,5.8538
13223,5.8557
13224,5.8684
13225,5.8622
13226,5.8641
13227,5.8692
13228,5.8566
13229,5.8513
13230,5.8575
13231,5.8616
13232,5.8744
13233,5.8800
13234,5.8701
13235,5.8524
13236,5.8542
13237,5.8457
13238,5.8470
13239,5.8469
13240,5.8625
13241,5.8574
13242,5.8728
13243,5.8646
13244,5.8688
13245,5.8647
13246,5.8696
13247,5.8606
13248,5.8645
13249,5.8672
13250,5.8718
13251,5.8774
13252,5.8690
13253,5.8634
13254,5.8629
13255,5.8560
13256,5.8500
13257,5.8486
13258,5.8472
13259,5.8490
13260,5.8523
13261,5.8528
13262,5.8644
13263,5.8641
13264,5.8593
13265,5.8494
13266,5.8536
13267,5.8586
13268,5.8569
13269,5.8679
13270,5.8515
13271,5.8537
13272,5.8627
13273,5.8686
13274,5.8693
13275,5.8695
13276,5.8648
13277,5.8480
13278,5.8493
13279,5.8510
13280,5.8605
13281,5.8644
13282,5.8722
13283,5.8784
13284,5.8659
13285,5.8685
13286,5.8609
13287,5.8500
13288,5.8510
13289,5.8512
13290,5.8611
13291,5.8624
13292,5.8627
13293,5.8690
13294,5.8600
13295,5.8605
13296,5.8559
13297,5.8544
13298,5.8416
13299,5.8514
13300,5.8454
13301,5.8559
13302,5.8762
13303,5.8719
13304,5.8650
13305,5.8535
13306,5.8550
13307,5.8498
13308,5.8440
13309,5.8428
13310,5.8520
13311,5.8556
13312,5.8575
13313,5.8635
13314,5.8624
13315,5.8590
13316,5.8604
13317,5.8495
13318,5.8555
13319,5.8502
13320,5.8511
13321,5.8443
13322,5.8475
13323,5.8536
13324,5.8676
13325,5.8704
13326,5.8584
13327,5.8710
13328,5.9301
13329,6.1281
13330,6.0097
13331,5.9562
13332,5.9203
13333,5.9206
13334,5.9083
13335,5.8973
13336,5.8848
13337,5.8716
13338,5.8768
13339,5.8689
13340,5.8664
13341,5.8644
13342,5.8540
13343,5.8599
13344,5.8577
13345,5.8611
13346,5.8610
13347,5.8535
13348,5.8517
13349,5.8545
13350,5.8526
13351,5.8588
13352,5.8660
13353,5.8755
13354,5.8621
13355,5.8555
13356,5.8539
13357,5.8550
13358,5.8570
13359,5.8658
13360,5.8543
13361,5.8552
13362,5.8518
13363,5.8498
13364,5.8597
13365,5.8573
13366,5.8525
13367,5.8582
13368,5.8457
13369,5.8571
13370,5.8544
13371,5.8582
13372,5.8558
13373,5.8605
13374,5.8522
13375,5.8569
13376,5.8477
13377,5.8426
13378,5.8518
13379,5.8500
13380,5.8570
13381,5.8641
13382,5.8617
13383,5.8663
13384,5.8490
13385,5.8537
